web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571765669-1331","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesFusco Yellow Area Rugby World Menagerie$109.99 - $205.99$162.001Rated 5 out of 5 stars.1 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/world-menagerie-fusco-yellow-area-rug-w001725910.html?category=474118&placement=309&slot=5&sponsoredid=cc2d3d4a6643ef64fd769439161e7feffc99f93fd8ce8532758b76f264525c91&_txid=otAgZV2vPIVPN3xpGktVAg%3D%3D&isB2b=0","Fusco Yellow Area Rug","World Menagerie","$109.99","$162.00","32% Off","null","Area Rugs","SKU: W001725910","Showing 1-1 of 1 reviews.","5","null","null","null","Sponsored"
"1571765569-1323","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesHenriksen Hand-Tufted Teal Area Rugby Alcott Hill$119.99 - $589.99$147.9991Rated 4.5 out of 5 stars.91 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/alcott-hill-henriksen-hand-tufted-teal-area-rug-alth7490.html","Henriksen Hand-Tufted Teal Area Rug","Alcott Hill","$119.99","$147.99","19% Off","With a dainty and fun pattern and bold coloring, this timeless rug brings a mix of classic charm and contemporary decor. Blending traditional construction with a touch of modern flair, this 100% wool rug can stand the test of time and trends. Maintaining a flawless fusion of affordability and style, this piece is a prime example of impeccable artistry and design. Encompassing the time honored tradition of hand crafted rug making, the elegant and exquisite design of the hand tufted rug will surely radiate a sense of lavish design within your home. Rather than individual braiding threads into the loom, weavers use a tufting gun, or small instrument that individually shoots yarn into the latex backing of a rug. With this intricate and concentrated construction process, this style of piece will surely craft an ideal addition to any space.","Area Rugs","SKU: ALTH7490","Showing 1-10 of 94 reviews.","4.6","null","null","null","null"
"1571767276-1420","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabQuickviewSave+5 SizesAvailable in 5 SizesScholten Navy/Red Indoor/Outdoor Area Rugby World Menagerie$30.99 - $129.9957Rated 4.5 out of 5 stars.57 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/world-menagerie-scholten-navyred-indooroutdoor-area-rug-w001221123.html","Scholten Navy/Red Indoor/Outdoor Area Rug","World Menagerie","$30.99","null","null","Feels soft under the foot and vivid colors won't fade over time. This Navy/Red Indoor/Outdoor Area Rug will instantly add fashion to any room's decor. This rug features trendy colors as well as its design.","Area Rugs","SKU: W001221123","Showing 1-10 of 57 reviews.","4.7","null","null","null","null"
"1571766260-1364","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesDavin Medallion Ivory/Gray Area Rugby Ophelia & Co.$37.99 - $429.99$53.0010Rated 5 out of 5 stars.10 total votes.","https://www.wayfair.com/rugs/pdp/ophelia-co-davin-medallion-ivorygray-area-rug-w000275175.html","Davin Medallion Ivory/Gray Area Rug","Ophelia & Co.","$37.99","$53.00","28% Off","This plush area rug features a global quatrefoil design in serene blue, gray, and ivory. Made of durable polypropylene, this rug provides a versatile and contemporary accent to kid and pet-friendly spaces.","Area Rugs","SKU: W000275175","Showing 1-10 of 10 reviews.","4.8","null","null","null","null"
"1571769470-1529","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesRosso Traditional Silver/Gray/White Area Rugby Bungalow Rose$32.99 - $282.99$79.8031Rated 5 out of 5 stars.31 total votes.","https://www.wayfair.com/rugs/pdp/bungalow-rose-rosso-traditional-silvergraywhite-area-rug-w001563915.html","Rosso Traditional Silver/Gray/White Area Rug","Bungalow Rose","$32.99","$79.80","59% Off","This rug blend vintage and contemporary thought on style, creating timeless designs that endure at the forefront of prominent decor trends. Made with polyester in Turkey. Spot clean only, one-year limited warranty.","Area Rugs","SKU: W001563915","Showing 1-10 of 31 reviews.","4.8","null","null","null","null"
"1571767010-1405","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+13 SizesAvailable in 13 SizesAmherst Green Area Rugby Sol 72 Outdoor$43.99 - $294.99$71.00350Rated 4.5 out of 5 stars.350 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/sol-72-outdoor-amherst-green-area-rug-w002446639.html","Amherst Green Area Rug","Sol 72 Outdoor","$84.99","$183.00","54% Off","Equally, at home on the patio or in your foyer, this artful rug brings an eye-catching pop of style to your decor with its botanical motif.","Area Rugs","SKU: W002446639","Showing 1-10 of 349 reviews.","4.4","4.9","4.2","4.7","null"
"1571765960-1349","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesEssehoul Gray Area Rugby World Menagerie$25.99 - $145.99$38.001954Rated 4.5 out of 5 stars.1954 total votes.","https://www.wayfair.com/rugs/pdp/world-menagerie-essehoul-gray-area-rug-wrmg3618.html?category=474118&placement=309&slot=2&sponsoredid=e8196f03e5489d4815c9151b1077772fe04f044668014dd2cc6ec03ade5c99f7&_txid=otAgZV2vPIVPN3xpGktVAg%3D%3D&isB2b=0","Essehoul Gray Area Rug","World Menagerie","$38.99","$53.00","26% Off","Lay a traditional foundation for your stylish space with this ornate area rug, showcasing an oriental motif in gray and beige. Machine made in Turkey, this area rug is power loomed of stain- and fade-resistant polypropylene in a medium 0.33"" pile – perfect for rolling out in fashionable living rooms and dining spaces prone to the occasional spills and stains alike. Complete with a durable cotton backing, this easy-to-clean rug performs best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: WRMG3618","Showing 1-10 of 2055 reviews.","4.5","4.3","5.0","4.0","Sponsored"
"1571766662-1386","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+12 SizesAvailable in 12 SizesGeralyn Dark Blue Area Rugby Laurel Foundry Modern Farmhouse$36.99 - $586.99$84.0026202Rated 4.5 out of 5 stars.26202 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/geralyn-dark-blue-area-rug-w000641486.html","Geralyn Dark Blue Area Rug","Laurel Foundry Modern Farmhouse","$36.99","$84.00","56% Off","Whether your favorite aesthetic is cozy and traditional or global and eclectic, this 100% polypropylene rug is sure to spark conversation in your well-appointed abode. This rug's Persian-inspired motif adds a pop of classic appeal to your decor, while this piece's rich dark blue hue is perfect set against a natural hardwood floor for a contrasting look. Add this piece to your entryway ensemble to define high-traffic areas, then lean into the rug's versatility by rounding out the room with a curved leg console table and woven pouf ottoman for a boho look.","Area Rugs","SKU: W000641486","Showing 1-10 of 17243 reviews.","4.8","null","null","null","null"
"1571767886-1450","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesHillsby Vintage Burnt Orange/Teal Area Rugby Mistana$39.99 - $419.99$61.0017303Rated 5 out of 5 stars.17303 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-hillsby-vintage-burnt-orangeteal-area-rug-mitn2357.html","Hillsby Vintage Burnt Orange/Teal Area Rug","Mistana","$39.99","$61.00","34% Off","Who says artful appeal has to be relegated to what’s hanging on your walls? Whether rolled out in the living room or anchoring the master suite, this eye-catching rug acts as a foundation and a focal point. Its faded Persian-inspired motif is brought to life with bright hues of garnet and burnt orange, while its polypropylene construction makes it fade- and stain-resistant. With a pile height of 0.38'', it’s also blissfully easy to keep clean – even when faced with an onslaught of muddy boots and paws.","Area Rugs","SKU: MITN2357","Showing 1-10 of 17300 reviews.","4.8","4.6","5.0","5.0","null"
"1571768392-1476","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesNoor Sapphire Indoor/Outdoor Area Rugby Ruggable$70.99 - $238.99$109.00119Rated 4.5 out of 5 stars.119 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/ruggable-noor-sapphire-indooroutdoor-area-rug-w001827033.html","Noor Sapphire Indoor/Outdoor Area Rug","Ruggable","$123.99","$199.00","38% Off","Blending elements from southwestern and oriental-inspired styles, this eye-catching indoor/outdoor rug ups the ante of your favorite aesthetic. An array of geometric details give this rug its pop of pattern, while a mix of neutral and rich hues make up the design's color palette. Featuring a complementing non-slip rug pad, this set is crafted from eco-friendly and sustainable polyester. Need to give the cover a cleaning? Just machine wash the design in cold water, and you'll be good to go!","Area Rugs","SKU: W001827033","Showing 1-10 of 119 reviews.","4.6","null","null","null","null"
"1571766327-1368","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesMontana Vintage Burnt Orange/Navy/Teal Area Rugby Mistana$41.99 - $399.99$61.0017287Rated 5 out of 5 stars.17287 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-montana-vintage-burnt-orangenavyteal-area-rug-mitn2356.html","Montana Vintage Burnt Orange/Navy/Teal Area Rug","Mistana","$41.99","$61.00","31% Off","From providing an ensemble with a pop of color to adding a dash of pattern, area rugs are any interior design’s best friend! This Persian-inspired piece showcases a weathered look that gives it the charm of a flea market finds or a well-loved heirloom piece. Crafted from polypropylene with a 0.38'' pile height, it encourages comfort underfoot while remaining easy to clean – even in the face of muddy boots and paws in high-traffic areas. No matter where it ends up, we recommend using a rug pad to keep it steady.","Area Rugs","SKU: MITN2356","Showing 1-10 of 17303 reviews.","4.8","null","null","null","null"
"1571766741-1391","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesCalvo Gray/Beige Area Rugby Union Rustic$40.06 - $342.12$65.00185Rated 5 out of 5 stars.185 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/union-rustic-calvo-graybeige-area-rug-w000396942.html?category=474118&placement=308&slot=3&sponsoredid=b680d5f109e07470e635b45989c6eaecfd62b458b501b6adf44f0ce33ca3ea4e&_txid=otAgbl2vP614gloUFpS6Ag%3D%3D&isB2b=0","Calvo Gray/Beige Area Rug","Union Rustic","$40.06","$65.00","38% Off","This piece exquisitely blends vintage and contemporary sensibilities of style to create designs that will last through the ages! This meticulously woven piece will provide a durable and natural sense of style to your space!","Area Rugs","SKU: W000396942","Showing 1-10 of 179 reviews.","4.8","5.0","4.3","5.0","Sponsored"
"1571766922-1400","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesKent Medium Gray/Ivory/Caramel Area Rugby Charlton Home$26.99 - $239.99$40.00100Rated 4.5 out of 5 stars.100 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/charlton-home-kent-medium-grayivorycaramel-area-rug-chrh7672.html","Kent Medium Gray/Ivory/Caramel Area Rug","Charlton Home","$26.99","$40.00","33% Off","Embodying timeless traditions while maintaining the fabulous and fashionable elements of trend worthy design, these flawless pieces will effortlessly cement itself to your space.","Area Rugs","SKU: CHRH7672","Showing 1-10 of 98 reviews.","4.7","4.9","4.3","4.7","null"
"1571766248-1363","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesSchreiber Beige/Gray  Area Rugby World Menagerie$28.99 - $98.9978Rated 4 out of 5 stars.78 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/world-menagerie-schreiber-beigegray-area-rug-w000497317.html","Schreiber Beige/Gray  Area Rug","World Menagerie","$28.99","null","null","Feels soft under the foot and vivid colors won't fade over time. This Beige/Gray Indoor/Outdoor Area Rug will instantly add fashion to any room's decor. This rug features trendy colors as well as its design.","Area Rugs","SKU: W000497317","Showing 1-10 of 78 reviews.","4.2","4.0","4.9","4.2","null"
"1571768189-1467","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesLondon Gray Area Rugby One Allium Way$23.99 - $637.99$84.001207Rated 5 out of 5 stars.1207 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/one-allium-way-london-gray-area-rug-oawy5154.html","London Gray Area Rug","One Allium Way","$23.99","$84.00","71% Off","Walls aren’t the only places to show off your personality with art. Your floors are craving personality too! That’s when area rugs come in. Whether rolled out at the center of your living room, underneath your dining table, or in your master suite, area rugs act as both a foundation and a focal point. This one, for example, features a gray color palette, and design perfect for a traditional aesthetic. Machine-made in Turkey from 100% polypropylene, with a jute backing, and a 0.37'' pile height. To clean we recommend vacuuming regularly, and professional cleaning.","Area Rugs","SKU: OAWY5154","Showing 1-10 of 1207 reviews.","4.8","5.0","4.8","4.7","null"
"1571767039-1407","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesRanck Traditional Ivory/Taupe Area Rugby Bungalow Rose$62.99 - $97.99$179.5526Rated 4.5 out of 5 stars.26 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-traditional-ivorytaupe-area-rug-w001544370.html","Ranck Traditional Ivory/Taupe Area Rug","Bungalow Rose","$62.99","$179.55","65% Off","This rug blend vintage and contemporary thought on style, creating timeless designs that endure at the forefront of prominent decor trends. Made with polypropylene in Turkey. Spot clean only, one-year limited warranty.","Area Rugs","SKU: W001544370","Showing 1-10 of 25 reviews.","4.4","null","null","null","null"
"1571766160-1358","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+26 SizesAvailable in 26 SizesTibbetts Pink Area Rugby Mistana$44.99 - $447.99$60.3212642Rated 4.5 out of 5 stars.12642 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-tibbetts-pink-area-rug-w000919100.html","Tibbetts Pink Area Rug","Mistana","$44.99","$60.32","25% Off","Instantly refresh your tired floors with this funky and free-spirited area rug. Power-loomed in Turkey from stain-and-fade-resistant polypropylene, this eclectic design showcases an Eastern-inspired ornate pattern in bold hues of pink, blue, green, and ivory. Establish a boho-chic aesthetic in your dining room by rolling out this rug for a bold burst of pattern, then arrange woven leather dining chairs around a rich mahogany dining table with ornately carved legs. Set the table with vibrant ikat placemats and a blooming bouquet of freshly-cut orchids as a floral centerpiece for any occasion, then for a perfect finishing touch, install a funky beaded chandelier overhead to illuminate family meals and dinner parties with friends in a glimmering glow.","Area Rugs","SKU: W000919100","Showing 1-10 of 12417 reviews.","4.7","5.0","4.9","4.8","null"
"1571768742-1493","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=2","Opens in a new tabSaleQuickviewSave+16 SizesAvailable in 16 SizesBrandt Beige Area Rugby Mistana$20.99 - $153.13$78.0035010Rated 4.5 out of 5 stars.35010 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-brandt-beige-area-rug-mtna1474.html","Brandt Beige Area Rug","Mistana","$20.99","$78.00","73% Off","Craft a cohesive look by laying out the perfect area rug, a fine finishing touch to any ensemble! This design depicts a faded Persian-inspired pattern that recalls the charm of a vintage flea market find, making it ideal for adding an unexpected aspect to a modern arrangement or rounding out a fashion-forward, boho-chic vignette. Crafted from polypropylene, it’s stain- and fade-resistant as well as easy to clean with regular vacuuming.","Area Rugs","SKU: MTNA1474","Showing 1-10 of 34924 reviews.","4.5","4.5","4.5","4.0","null"
"1571766794-1394","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesAshburn Dark Blue Area Rugby Mistana$69.60 - $250.24$329.00373Rated 4.5 out of 5 stars.373 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-ashburn-dark-blue-area-rug-w000397355.html","Ashburn Dark Blue Area Rug","Mistana","$69.60","$329.00","79% Off","Up the ante of your floors with this eye-catching area rug, showcasing a Persian-inspired motif with a botanical border. Pops of pink and orange stand out against a dark blue background for a splash of color, while subtle striations and distressed details dot the design for a well-worn look. Machine-woven in Turkey from 100% polypropylene, this durable piece is an ideal base for a busy space since it’s designed to hold up to high-traffic. Plus, it’s easy to clean with regular vacuuming thanks to a low 0.2"" pile height.","Area Rugs","SKU: W000397355","Showing 1-10 of 375 reviews.","4.3","3.4","4.0","4.5","null"
"1571769791-1543","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesPierce Beige/Maroon Area Rugby Andover Mills$34.26 - $136.11$159.001232Rated 4.5 out of 5 stars.1232 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-pierce-beigemaroon-area-rug-ando1410.html","Pierce Beige/Maroon Area Rug","Andover Mills","$34.26","$159.00","78% Off","Stain-resistant and ready to stand up to high foot traffic, polypropylene rugs are ideal anchors for your entryway or foyer. Take this one for example: made in Turkey, it is machine-woven of that durable material with a traditional low pile height and jute backing. For a look that really grabs glances as it greets your guests, it features an intricate Persian-inspired motif in neutral hues of beige and maroon. Available in a variety of sizes.","Area Rugs","SKU: ANDO1410","Showing 1-10 of 1231 reviews.","4.6","4.6","4.5","4.8","null"
"1571766442-1375","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesBroomhedge Brown/Rust Area Rugby Charlton Home$66.99 - $419.99$135.0018Rated 4.5 out of 5 stars.18 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/charlton-home-broomhedge-brownrust-area-rug-chlh8105.html","Broomhedge Brown/Rust Area Rug","Charlton Home","$66.99","$135.00","50% Off","null","Area Rugs","SKU: CHLH8105","Showing 1-10 of 18 reviews.","4.6","null","null","null","null"
"1571766341-1369","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesEbenezer Distressed Vintage Camel/Gray Area Rugby Bungalow Rose$39.99 - $186.99$55.0022Rated 4.5 out of 5 stars.22 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-ebenezer-distressed-vintage-camelgray-area-rug-bgls5424.html","Ebenezer Distressed Vintage Camel/Gray Area Rug","Bungalow Rose","$39.99","$55.00","27% Off","With a wide variety of styles and colorways, this collection offers many unique options that coordinate seamlessly together. Showcasing both classic designs and unique bohemian colors.","Area Rugs","SKU: BGLS5424","Showing 1-10 of 21 reviews.","4.3","5.0","4.5","3.0","null"
"1571765865-1345","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesOrbison Yellow Area Rugby Alcott Hill$52.99 - $209.99$138.00402Rated 4.5 out of 5 stars.402 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/alcott-hill-orbison-yellow-area-rug-alct8991.html","Orbison Yellow Area Rug","Alcott Hill","$52.99","$138.00","62% Off","This Turkish Tradition rug is made of polypropylene. This rug is easy-to-clean, stain resistant, and does not shed.","Area Rugs","SKU: ALCT8991","Showing 1-10 of 401 reviews.","4.7","4.8","4.9","4.7","null"
"1571766418-1374","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabQuickviewSave+6 SizesAvailable in 6 SizesDurkee Rust Gold Area Rugby Darby Home Co$72.99 - $959.99$129.00149Rated 4.5 out of 5 stars.149 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/darby-home-co-durkee-rust-gold-area-rug-drbh7307.html","Durkee Rust Gold Area Rug","Darby Home Co","$72.99","$129.00","43% Off","Hand crafted by skilled artisans in India, this collection is a different take on traditional. These designs are hooked of comfortable 100% wool and feature a striking abrash on the yarns. Adding this rug to your home will be a conversation piece at any gathering.","Area Rugs","SKU: DRBH7307","Showing 1-10 of 150 reviews.","4.6","null","null","null","null"
"1571766064-1354","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesRanck Distressed Light Gray Area Rugby Bungalow Rose$65.99 - $118.99$135.0016Rated 5 out of 5 stars.16 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-distressed-light-gray-area-rug-w001813116.html","Ranck Distressed Light Gray Area Rug","Bungalow Rose","$65.99","$135.00","51% Off","Embodying timeless traditions while maintaining the fabulous and fashionable elements of trend worthy design, this area rug will effortlessly cement itself in your decor space!","Area Rugs","SKU: W001813116","Showing 1-10 of 16 reviews.","4.8","null","null","null","null"
"1571765936-1348","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesMakenna Light Blue Area Rugby Mistana$27.99 - $649.99$45.00174Rated 4.5 out of 5 stars.174 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-makenna-light-blue-area-rug-mtna3511.html","Makenna Light Blue Area Rug","Mistana","$27.99","$45.00","38% Off","Bring boho-chic vibes to your space with this area rug, showcasing a classic diamond pattern in distressed hues that make it subtle enough to blend with your color scheme, yet bold enough to spark a conversation. Machine-made in Belgium, this area rug features a low 0.14"" pile – perfect for rolling out in high-traffic living rooms and dining spaces prone to occasional spills and stains alike. Easily vacuumed or spot cleaned for effortless upkeep, this rug even comes backed by a lifetime warranty.","Area Rugs","SKU: MTNA3511","Showing 1-10 of 174 reviews.","4.6","null","null","null","null"
"1571767515-1432","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=3","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesBalster Beige Area Rugby Laurel Foundry Modern Farmhouse$30.99 - $540.99$78.00664Rated 5 out of 5 stars.664 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/balster-beige-area-rug-w000101607.html","Balster Beige Area Rug","Laurel Foundry Modern Farmhouse","$30.99","$78.00","60% Off","null","Area Rugs","SKU: W000101607","Showing 1-10 of 662 reviews.","4.9","4.7","4.8","4.7","null"
"1571769390-1525","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesAbbeville Gray/Navy Blue Area Rugby Laurel Foundry Modern Farmhouse$37.29 - $294.30$138.001928Rated 4.5 out of 5 stars.1928 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/abbeville-graynavy-blue-area-rug-lrfy1027.html","Abbeville Gray/Navy Blue Area Rug","Laurel Foundry Modern Farmhouse","$37.29","$138.00","73% Off","Anchor any arrangement with a dash of antique inspiration with this area rug, showcasing a distressed, Persian-inspired pattern in gray and navy blue hues. Power-loomed in Turkey from polypropylene – a durable synthetic material that resists staining and fading – this piece is an ideal anchor for high-traffic rooms in your home. Though this design's low 0.33"" is perfect for sliding right under doors, we recommend you pair it with a rug pad for additional padding and traction.","Area Rugs","SKU: LRFY1027","Showing 1-10 of 1912 reviews.","4.7","4.6","4.6","4.6","null"
"1571769334-1523","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=0","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesSchoenberger Beige/Gray Indoor/Outdoor Area Rugby World Menagerie$27.99 - $91.99168Rated 4.5 out of 5 stars.168 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/world-menagerie-schoenberger-beigegray-indooroutdoor-area-rug-w001259438.html","Schoenberger Beige/Gray Indoor/Outdoor Area Rug","World Menagerie","$27.99","null","null","Feels soft under the foot and vivid colors won't fade over time. This Beige/Gray Indoor/Outdoor Area Rug will instantly add fashion to any room's decor. This rug features trendy colors as well as its design.","Area Rugs","SKU: W001259438","Showing 1-10 of 168 reviews.","4.4","3.8","3.1","2.7","null"
"1571765817-1341","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=5","Opens in a new tabSaleQuickviewSave+2 SizesAvailable in 2 SizesSedgefield Oriental Gray Area Rugby Gracie Oaks$70.99 - $139.99$199.0016Rated 4.5 out of 5 stars.16 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/gracie-oaks-sedgefield-oriental-gray-area-rug-w001431823.html","Sedgefield Oriental Gray Area Rug","Gracie Oaks","$70.99","$199.00","64% Off","null","Area Rugs","SKU: W001431823","Showing 1-10 of 15 reviews.","4.6","null","null","null","null"
"1571766618-1384","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesShortwood Denim Blue Area Rugby Viv + Rae$28.99 - $133.99$39.00655Rated 4.5 out of 5 stars.655 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/viv-rae-shortwood-denim-blue-area-rug-vvre5195.html","Shortwood Denim Blue Area Rug","Viv + Rae","$74.99","$199.00","62% Off","Deck out your high-traffic areas in statement-making style with this eye-catching area rug, crafted from 100% polypropylene in Turkey. A mix of geometric and floral details give this rug a pop of pattern, while this design's vibrant multicolored palette is perfect set against a rich hardwood floor for a contrasting look. Lean into this rug's boho influence by adding this piece to the entryway, then deck out the room with a reclaimed wood console table and woven-rattan chair for an eye-catching display.","Area Rugs","SKU: VVRE5195","Showing 1-10 of 654 reviews.","4.6","4.9","4.7","3.9","null"
"1571766941-1402","https://www.wayfair.com/rugs/sb0/oriental-rugs-c474118.html?curpage=4","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesHowton Ivory Area Rugby Laurel Foundry Modern Farmhouse$37.99 - $291.99$60.393502Rated 4.5 out of 5 stars.3502 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/howton-ivory-area-rug-lfmf4448.html","Howton Ivory Area Rug","Laurel Foundry Modern Farmhouse","$37.99","$60.39","37% Off","Inspired by global travel and the bold, colorful motifs adorning fashionable ski chalets, this manufacturer translates rustic lodge style into the supremely chic and easy-care collection. Crafted of enhanced polypropylene yarns, these rugs explore stylish over-dye and antiqued looks, making striking fashion statements in any room.","Area Rugs","SKU: LFMF4448","Showing 1-10 of 1852 reviews.","4.5","4.9","4.9","2.6","null"
